time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,potential_energy
1.0510510510510511,-0.009088617297098998,-0.0046303407332119306,-0.2965861388526389,-0.11918611836103313,-0.12354798545732515,-0.05226412484021743,0.015668592581498508,-0.17927424758327543,-0.2319255900214386,-0.1744966434962251,0.05280377087478553,-0.07707424483606608,-0.12348201210754134,-0.20798428930915028,-0.17363875761128802,-0.06280167403479321,0.07476437445793731,0.14037827377780798,0.02444024846473305,-0.08773301306612884,-0.0768900047370823,-0.06249916572151811,-0.08512394406955484,0.005368470035566714,-0.02405702978381302,0.008855046653965387
1.1011011011011012,-0.015273023727624095,-0.010031285469607949,-0.30294823378967045,-0.12966788623399159,-0.12821255563871503,-0.04733531512138911,0.012815229480287061,-0.17936781855345857,-0.23242930302118156,-0.18335925301754866,0.048332326726135855,-0.07265464939428375,-0.12938594493148634,-0.21952780550327006,-0.17715222270113204,-0.06437113840502387,0.07066443470478363,0.13575783731003965,0.022158275571607426,-0.09419333090071269,-0.08283835515193036,-0.062298596610638655,-0.0875950329774595,-0.0029063123894915166,-0.021885218184495302,0.0083047301746976
1.1511511511511512,-0.0216696285912695,-0.015657556441047688,-0.3088020476187869,-0.14007535222311268,-0.13280646822639858,-0.04253840307261538,0.009679321535689855,-0.17926261366034774,-0.23260134826427675,-0.1920130910291098,0.04348938537648377,-0.06830353966427158,-0.13521628154196846,-0.23077196668851047,-0.18047246119953228,-0.06602983504075113,0.06613706725589462,0.13054694734868444,0.019570358329762654,-0.1006681921105713,-0.08882968731002044,-0.06219245025104889,-0.09009719023787649,-0.011424265751906847,-0.019909044027363192,0.007860964427356815
1.2012012012012012,-0.028262409789543134,-0.021495060928475133,-0.31413292033443774,-0.15038244940358345,-0.13731821727256133,-0.037885402867198104,0.006268724152758463,-0.17895889711975987,-0.2324412960251911,-0.20043648333496447,0.038287078092784345,-0.06403181346238604,-0.14095841917664462,-0.24168861110816345,-0.18359115772227516,-0.0677736091463682,0.06119361317269696,0.12475865753328434,0.016682979696343213,-0.10714137930049504,-0.09484899479128489,-0.06218099216485705,-0.09262414867952129,-0.0201640545797288,-0.01813345626022661,0.007528194732135479
1.2512512512512513,-0.03503485783276261,-0.027529180922552878,-0.3189275000566641,-0.16056336552918438,-0.1417365037876492,-0.03338796744791783,0.0025919774522270523,-0.1784574288154581,-0.2319495459349136,-0.20860833455476394,0.032738431642209236,-0.05985016868313669,-0.14659797758322124,-0.2522503992266419,-0.18650050145152305,-0.06959809412166443,0.055846450778286705,0.11840746131902531,0.013503369415873618,-0.11359668177200061,-0.10088120364627548,-0.062264251384253996,-0.09516958017188047,-0.02910379276017538,-0.016562902173115446,0.0073097502747512255
1.3013013013013013,-0.04197000972297288,-0.033744802662421,-0.3231737788274024,-0.17059260102078894,-0.14605026159489357,-0.029057361133856194,-0.0013417091235528671,-0.17775946507308735,-0.23112733019207174,-0.2165081773433436,0.026857344076241216,-0.05576907880050315,-0.15212083172296767,-0.2624308778732956,-0.189193205791163,-0.07149872011478625,0.050108973565748276,0.11150926722115839,0.010039491812336244,-0.12001793118582851,-0.10691120519420051,-0.06244201922159798,-0.09772710923321974,-0.03822108892794783,-0.015201315149967006,0.0072078192230834726
1.3513513513513515,-0.04905049708260523,-0.04012635975306025,-0.32686112240376425,-0.18044503876143178,-0.1502486873701487,-0.02490442943219428,-0.0055224840270982,-0.17686675390675746,-0.22997670801294562,-0.2241162274434904,0.02065854401453924,-0.051798764447499354,-0.15751315022178583,-0.27220455120400494,-0.1916625271939827,-0.07347072719640552,0.043995550509358536,0.10408135113595869,0.006300021852302337,-0.12638904621683206,-0.11292389794205517,-0.0627138504577905,-0.10029033080337915,-0.0474931097557863,-0.014052105098662428,0.007223422171154181
1.4014014014014016,-0.05625858707918989,-0.046657869812302105,-0.3299802958915149,-0.19009600362336973,-0.15432126628049478,-0.02093957324445399,-0.009939876672331118,-0.17578153106043434,-0.22850056105613967,-0.23141343070989473,0.014157556113183468,-0.04794916915894146,-0.16276142817979575,-0.2815469413280123,-0.19390228130019913,-0.07550917654737156,0.037521492434724815,0.09614231597648215,0.0022943248848535684,-0.13269407061030797,-0.11890422329570902,-0.06307906431099032,-0.10285282537847591,-0.056896633788439795,-0.013118150202075008,0.007356402934760142
1.4514514514514516,-0.0635762265321465,-0.05332297420926814,-0.33252348697765216,-0.19952132399929112,-0.15825779822113692,-0.017172722887562913,-0.014582823411267562,-0.1745065145200063,-0.2267025863811989,-0.2383815106878453,0.007370662529108908,-0.04422993455935981,-0.16785252086185015,-0.2904346494430765,-0.19590685843322433,-0.07760896273022193,0.030703014039906183,0.08771204555777341,-0.0019675665705086425,-0.13891721294479178,-0.1248372030733228,-0.06353674609329556,-0.10540817499752642,-0.0664081092160149,-0.012401789661513332,0.00760543003409081
1.5015015015015016,-0.07098508902622674,-0.06010498071893039,-0.33448432698307257,-0.20869739528011952,-0.16204842464575844,-0.013613311903233893,-0.019439696237900483,-0.17304489760497374,-0.22458728711968567,-0.2450030167786433,0.00031486062805542205,-0.040650374999792245,-0.17277367825409945,-0.29884541753575294,-0.1976712385263783,-0.07976482698048357,0.023557191842253904,0.07881165310123374,-0.0064749787974557535,-0.14504288803250584,-0.13070797874138615,-0.06408574950510958,-0.10794998004057489,-0.07600371537449868,-0.01190481734489572,0.007968010890542165
1.5515515515515517,-0.07846661850564841,-0.06698690331081988,-0.33585790452446124,-0.2176012351161867,-0.16568365154525702,-0.010270255234165285,-0.02449833082648133,-0.17140034095874274,-0.22215996104883523,-0.2512613647002899,-0.006992177894583203,-0.03721945585190021,-0.1775125748277477,-0.30675817990395127,-0.19919100242195512,-0.08197136978845139,0.016101922970360623,0.0694634301269933,-0.011216622739140642,-0.1510557535686899,-0.13650184642970742,-0.06472469956933334,-0.1104718743418597,-0.08565941932594895,-0.01162847807271526,0.00844051507539284
1.6016016016016017,-0.08600207804073112,-0.07395150672268552,-0.33664077963554495,-0.22621054454142378,-0.16915437478408724,-0.007151925292075054,-0.02974605819178122,-0.16957696326562352,-0.2194266872515629,-0.2571408809289292,-0.014532153091928256,-0.033945769578593334,-0.18205734239277954,-0.31415311968086396,-0.2004623440092718,-0.08422306503037813,0.008355878608166604,0.059690788591752864,-0.016180623286347555,-0.1569407507982797,-0.142204295843387,-0.06545199607566787,-0.11296754201029144,-0.09535103908684515,-0.01157346389525114,0.00901821206684672
1.6516516516516517,-0.09357259544738265,-0.08098134844499053,-0.33683099175797154,-0.23450376203580428,-0.17245190214433231,-0.00426613173239261,-0.035169735632450426,-0.16757933111602066,-0.21639431113082094,-0.26262684058832153,-0.02228618143657734,-0.030837514930147795,-0.18639659884771517,-0.32101171671576473,-0.20148207932548068,-0.08651427344185442,0.00033845838378735414,0.049518203658251325,-0.021354548310732482,-0.16268314107039084,-0.1478010455062926,-0.0662658175303189,-0.11543073277855308,-0.10505430248327836,-0.011739912550585516,0.009695318356365279
1.7017017017017018,-0.10115920978178591,-0.08805882171224104,-0.3364280642286627,-0.2424601164409072,-0.1755679746315443,-0.0016201023559252459,-0.040755779197309154,-0.16541244766059895,-0.21307042738020182,-0.26770550348499383,-0.030234842446125225,-0.027902476849113077,-0.19051947609096553,-0.3273167928732962,-0.20224765425173588,-0.08883925652774441,-0.007930257559907354,0.03897115319295176,-0.026725439400792025,-0.16826854205165478,-0.15327807786977662,-0.0671641256913382,-0.11785527737630255,-0.11474490693016218,-0.012127407252724029,0.010465054605844626
1.7517517517517518,-0.1087429212292104,-0.09516620178059966,-0.3354330064087676,-0.25005968213411917,-0.17849478848304626,0.0007795362708819574,-0.04649019920425813,-0.16308173968950543,-0.20946336042140298,-0.2723641508780314,-0.03835822951852576,-0.025148005722039832,-0.19441564894878596,-0.33305255806876416,-0.20275715161121294,-0.09119219161834541,-0.01642956105362458,0.028076051250347123,-0.0322798456831169,-0.17368296581745876,-0.1586216763887284,-0.06814467080954469,-0.12023510382703594,-0.12439858342369085,-0.01273497746295155,0.0113197148512858
1.8018018018018018,-0.11630473541307242,-0.10228568732621078,-0.33384831018875205,-0.25728342481528393,-0.18122501300462104,0.0029267737969128947,-0.052358633155271984,-0.16059304465947305,-0.20558214444303616,-0.27659111433478945,-0.046635996698309756,-0.02258100058348912,-0.19807535882069874,-0.3382046459997599,-0.2030092951473621,-0.0935671855038726,-0.02513816464503367,0.01686018579503568,-0.038003855548375265,-0.17891285114762404,-0.1638184572566195,-0.06920499703420303,-0.12256425152405392,-0.13399115307456597,-0.013561101577452692,0.01225074192441511
1.8518518518518519,-0.12382571412493741,-0.109399447925518,-0.3316779444824432,-0.26411325302979344,-0.18375181051421396,0.004816232614940224,-0.05834638380354326,-0.15795259542271584,-0.2014364998242023,-0.2803758077061262,-0.055047412671403735,-0.020207890341934643,-0.20148944017954315,-0.34276015361564366,-0.2030034534288867,-0.09595829011801955,-0.03403425799948586,0.005351646504526767,-0.0438831334461985,-0.183945100073229,-0.16885540540571775,-0.07034244881183424,-0.12483688723497191,-0.143498591749212,-0.0146037105638402,0.01324881466656802
1.9019019019019021,-0.13128702283105564,-0.11648966878241018,-0.32892734528024103,-0.2705320635565583,-0.18606885349720662,0.006443181355192588,-0.06443845601920868,-0.15516700459437488,-0.19703680875533836,-0.2837087536883025,-0.0635714127669013,-0.018034617650032808,-0.20464934356673167,-0.3467076734937189,-0.20273964143768067,-0.09835951745824509,-0.04309556260763769,-0.006420745688281111,-0.04990295584304418,-0.18876711073552596,-0.17371990715746066,-0.07155417754638865,-0.12704731973507893,-0.1528970903348841,-0.015860193147891263,0.014303941944001863
1.9519519519519521,-0.13866997303400164,-0.12353859091404384,-0.32560340128493004,-0.2765237785988332,-0.1881703381591051,0.00780354464121107,-0.07061959105888227,-0.15224324908545753,-0.19239409086040424,-0.2865816036298056,-0.07218664697625951,-0.01606662618642317,-0.20754715400864787,-0.35003731744999045,-0.20221851961187956,-0.10076485315777607,-0.05229938273682225,-0.01842750468847702,-0.056048245007405045,-0.19336680511994994,-0.178399778118412,-0.07283714830423221,-0.12919001244967873,-0.1621631081699605,-0.017327402481583466,0.015405559105744149
2.002002002002002,-0.1459560746355156,-0.13052856076952848,-0.32171443714864917,-0.28207339234818485,-0.19005100149301443,0.008893915560124026,-0.07687430867372086,-0.14918865126003097,-0.187519973540312,-0.28898716271489433,-0.08087153901153404,-0.014308844634205547,-0.2101756141582057,-0.3527407466740885,-0.20144139309156966,-0.10316827321351217,-0.061622668019914395,-0.030638560346619905,-0.062303610460466105,-0.19773266362078132,-0.18288329788226868,-0.0741881479637498,-0.13125959915454785,-0.17127343914430962,-0.01900166401639381,0.016542637121419124
2.052052052052052,-0.15312708081387877,-0.13744207311337087,-0.3172701926060657,-0.28716700700973213,-0.19170613384328428,0.009711563657299836,-0.0831869448498239,-0.1460108609790452,-0.1824266634340698,-0.29091940695885093,-0.08960433887195778,-0.01276567491909465,-0.21252814165753975,-0.35481119133475986,-0.20041020826517045,-0.10556375863914072,-0.07104206966222866,-0.04302333183564399,-0.06865338653780834,-0.20185375281169254,-0.1871592383296897,-0.07560379310622879,-0.13325089695136766,-0.1802052679857799,-0.02087878466796611,0.017703792731857626
2.1021021021021022,-0.1601650301977107,-0.14426181156357717,-0.3122817985405085,-0.2917918640744862,-0.19313158933924496,0.010254440657920992,-0.08954168837388078,-0.1427178375238024,-0.17712691752246962,-0.29237349612712565,-0.09836317354155602,-0.011440982466230855,-0.21459884381110272,-0.3562434648654555,-0.19912754765644983,-0.10794530944606044,-0.08053399496887372,-0.05555079917777848,-0.07508166904306415,-0.20571975031063244,-0.19121688926436975,-0.07708053803426979,-0.13515891814176448,-0.18893622291325335,-0.022954063036469116,0.01887739977449282
2.1521521521521523,-0.16705229725412193,-0.15097069704283356,-0.30676174807398415,-0.29593638149493473,-0.1943237982613248,0.010521187172708259,-0.09592262460075478,-0.1393178279111814,-0.17163400845251947,-0.29334578894885266,-0.10712610765570524,-0.010338084654532847,-0.21638253499718763,-0.3570339807314299,-0.1975966236798757,-0.11030696136273532,-0.09007467261670359,-0.06818958888995648,-0.0815723591392616,-0.20932097439810912,-0.19504608897262726,-0.07861468439581373,-0.13697888439085634,-0.1974444385275044,-0.025222301734523375,0.020051708961680625
2.2022022022022023,-0.1737716336334917,-0.15755192791236658,-0.3007238659737384,-0.29959018008420624,-0.19527977500570595,0.010511135353109075,-0.1023137731122686,-0.13581934719030658,-0.16596169278482276,-0.2938338507491986,-0.11587119534217627,-0.009459743425215938,-0.21787474834246878,-0.3571807596100712,-0.19582127054894932,-0.11264279988799365,-0.09964020892376468,-0.08090804834321307,-0.08810920151590476,-0.2126484063607676,-0.1986372477744678,-0.08020239003905652,-0.138706237840724,-0.20570860702933136,-0.027677820057755646,0.0212149642083993
2.2522522522522523,-0.18030620928094354,-0.16398902007954855,-0.2941832745955748,-0.3027441075947243,-0.1959971248495476,0.010224310025190949,-0.10869912608745183,-0.13223115783963466,-0.1601241776739386,-0.29383645847220846,-0.12457653286091407,-0.008808159033577918,-0.21907174594867176,-0.35668343305067424,-0.19380593466000418,-0.11494697444207756,-0.10920664523616125,-0.09367432186385433,-0.09467582347984982,-0.21569371167242174,-0.20198137063550187,-0.08183967832433746,-0.14033665189235264,-0.2137080289447429,-0.03031446793575064,0.02235551821193965
2.3023023023023024,-0.1866396596206822,-0.170265853069488,-0.2871563540806943,-0.30539026592621554,-0.19647405148828362,0.0096614296945093,-0.11506269252260828,-0.12856224592167112,-0.1541360822831253,-0.29335360594040283,-0.13322031923442304,-0.008384963094662001,-0.21997053035784697,-0.3555432469897723,-0.19155566324643372,-0.11721371464289515,-0.1187500240744033,-0.10645643850152842,-0.1012557800448132,-0.21844926409985302,-0.20507008296031443,-0.08352244891134392,-0.14186604352733168,-0.22142267130297008,-0.03312564220991824,0.023461952765690353
2.3523523523523524,-0.19275612263838446,-0.17636670665987675,-0.27966070332046944,-0.30752202787765753,-0.19670936049719917,0.008823904123532423,-0.12138853495448576,-0.12482180018733079,-0.14801240373613858,-0.2923865025152369,-0.1417809062246659,-0.008191215466953661,-0.22056885061579282,-0.35376305709244954,-0.18907609211345838,-0.11943734347517551,-0.1282464441782259,-0.11922238561581822,-0.1078325917967708,-0.2209081624373452,-0.20789564914421538,-0.08524648731790901,-0.1432905824182651,-0.2288332129239467,-0.03610430230934691,0.02452319080400761
2.4024024024024024,-0.19864027865147324,-0.1822763002997106,-0.271715095759511,-0.3091340537205177,-0.19670246230335653,0.007713830767227462,-0.12766080943797897,-0.1210191890173301,-0.14176847948096113,-0.2909375700141964,-0.15023685263249892,-0.008227401616802098,-0.2208652078884855,-0.35134732152366394,-0.18637343147663976,-0.12161229152774937,-0.1376721204617392,-0.13194018918312642,-0.1143897862347278,-0.22306424778935507,-0.21045099195251868,-0.087007475496853,-0.14460670052710542,-0.23592109285759907,-0.03924298793009559,0.0255286066938073
2.4524524524524525,-0.20427739222452498,-0.18797983480822578,-0.2633394300173831,-0.3102223069951295,-0.19645337442955366,0.006333989857427963,-0.1338638083910548,-0.11716393534215683,-0.13541994627997678,-0.28901043748698513,-0.15856698236553926,-0.008493430688225733,-0.22085886031813806,-0.34830209065211737,-0.18345444982843995,-0.12373311213498528,-0.14700344830649084,-0.1445780000981248,-0.12091094221780892,-0.22491212098791896,-0.21272971232477225,-0.08880100337336108,-0.14581110201437453,-0.24266856127895572,-0.042533838708224955,0.026468135473981302
2.5025025025025025,-0.2096533447687695,-0.19346302525245043,-0.25455468337809156,-0.31078406195442865,-0.1959627206654255,0.0046878372211506284,-0.13998199597731298,-0.11326569488253181,-0.12898270442135154,-0.2866099314304372,-0.16675043203332335,-0.008988636457821735,-0.2205498237185905,-0.3446349912831632,-0.18032645788950835,-0.1257944935477311,-0.15621705676450923,-0.15710416611341152,-0.12737972707372403,-0.22644715382798397,-0.21472610297973016,-0.090622578948431,-0.14690077034663634,-0.24905871861687295,-0.04596861253467596,0.02733237069400457
2.5525525525525525,-0.21475467163500583,-0.19871213842384036,-0.24538285764577317,-0.3108179113033106,-0.19523172973597813,0.0027794956023605173,-0.14600004867634875,-0.10933423105062981,-0.1224728764100847,-0.2837420637914583,-0.17476670546988665,-0.009711778791808009,-0.21993887190171435,-0.34035520754791115,-0.17699728981972593,-0.12779127284141265,-0.16528986957733685,-0.16948731442209228,-0.13377993920531286,-0.22766550150276732,-0.21643516362440957,-0.09246763996545947,-0.14787297629322507,-0.2550755600075532,-0.049538706849327575,0.028112659257720274
